CN,JAC,AA,PA,TN,PG,Katz,Random Walk with Restart,label
0,0.0,0.0,22,13,-15.654439982701888,1.9998759044199497e-42,-9.204156559682513,0
0,0.0,0.0,2,3,-17.631834316011926,1.9998631053604298e-42,-9.204747685122808,0
0,0.0,0.0,1,2,-16.48036605475556,0.0,-9.210340371976182,0
0,0.0,0.0,6,7,-16.332966314541856,1.9998442068277275e-49,-9.207882581228759,0
0,0.0,0.0,6,7,-16.48692123463441,2.4998101281256706e-48,-9.207008421701708,0
0,0.0,0.0,3,4,-17.469044656520758,9.999333025454063e-43,-9.207171988344443,0
0,0.0,0.0,44,15,-15.749332124549216,3.9997711076506927e-35,-9.188701812578882,0
0,0.0,0.0,12,8,-16.373941340292177,9.99940882040444e-35,-9.185267419571932,0
0,0.0,0.0,3,4,-17.444626352523343,1.2999098535741264e-41,-9.196522682831603,0
0,0.0,0.0,217,38,-14.962755767869464,1.2999381916911035e-34,-9.189081343507738,0
0,0.0,0.0,351,40,-14.389404767235778,9.999558011777245e-29,-9.185486917454636,0
0,0.0,0.0,147,52,-14.56235151998872,2.299869224378762e-34,-9.16948635885563,0
0,0.0,0.0,25,10,-15.995866978455997,9.999426019266699e-36,-9.198417483543116,0
0,0.0,0.0,4,5,-16.489171522125957,9.999107044315674e-57,-9.209911092043107,0
0,0.0,0.0,4,5,-16.602766155658397,9.999310027225386e-43,-9.20576271597087,0
0,0.0,0.0,8,6,-16.22072549044135,1.4998964340885005e-41,-9.191259564624524,0
0,0.0,0.0,39,16,-16.226334876581205,5.999599215331286e-42,-9.207166495531421,0
0,0.0,0.0,2,3,-17.151856530355627,1.999862105437097e-42,-9.20801071443703,0
0,0.0,0.0,3,4,-17.037498506729452,6.999448424465317e-49,-9.208992758302923,0
0,0.0,0.0,4,5,-16.27577755978285,1.6998150809760842e-69,-9.209247955392602,0
0,0.0,0.0,1,2,-17.209659226883442,2.9996766190204684e-70,-9.210081075896307,0
0,0.0,0.0,90,19,-15.027966183890504,9.999531013195192e-29,-9.194269398567915,0
0,0.0,0.0,82,83,-15.549272044383782,9.999561011602554e-29,-9.128638235318167,0
0,0.0,0.0,20,12,-15.18963299393987,1.9998420070244357e-49,-9.203192821494252,0
0,0.0,0.0,9,6,-16.83685263283857,9.999320026512614e-43,-9.208654880197228,0
0,0.0,0.0,455,96,-14.205215171976787,1.9999246018035325e-21,-9.02837276373346,0
0,0.0,0.0,5,6,-17.323059780078193,9.999606009716e-22,-9.1100479382912,0
0,0.0,0.0,2,3,-17.1196669506951,7.999287435277515e-56,-9.20892072566592,0
0,0.0,0.0,2,3,-17.26193142176958,3.9996830141387586e-49,-9.2074932123349,0
0,0.0,0.0,66,17,-15.953729301592947,3.0998291655254117e-34,-9.194210008829304,0
0,0.0,0.0,2,3,-17.41305679609278,1.9999003029847082e-28,-9.193678926068266,0
0,0.0,0.0,8,6,-17.55776294093379,1.9999060026899388e-28,-9.192454147315875,0
0,0.0,0.0,6,5,-16.956228338680248,2.999825405933314e-35,-9.204387810600544,0
0,0.0,0.0,3,4,-17.403407975698133,1.999864105284194e-42,-9.207591126916768,0
0,0.0,0.0,144,26,-14.6929391532803,3.9997726075487007e-35,-9.200174302005271,0
0,0.0,0.0,2,3,-17.50359687853531,2.9998274057959213e-35,-9.205311840256307,0
0,0.0,0.0,27,12,-16.473124575800046,1.9999036027928953e-28,-9.16441965472103,0
0,0.0,0.0,2,3,-17.096240030037478,9.999225033801996e-50,-9.206951589180562,0
0,0.0,0.0,2,3,-17.726305200981916,5.99958341653807e-42,-9.199832595964644,0
0,0.0,0.0,4,5,-16.409811677708404,1.9998631053600608e-42,-9.206853764614896,0
0,0.0,0.0,207,32,-15.18461612167619,2.9998879026397378e-21,-9.157306113398105,0
0,0.0,0.0,32,18,-15.633674387345469,9.999506014663846e-29,-9.170223843862036,0
0,0.0,0.0,160,28,-14.568416229261462,9.99961000952521e-22,-9.103938487411806,0
0,0.0,0.0,12,8,-16.30382922247059,9.999416019906277e-36,-9.196953041174911,0
0,0.0,0.0,2,3,-16.999583508342557,9.999402020861937e-36,-9.073079619408421,0
0,0.0,0.0,52,17,-15.018806036939715,9.999533013054703e-29,-9.143518857622588,0
0,0.0,0.0,56,15,-15.200122901495508,9.999519013940573e-29,-9.17275083643,0
0,0.0,0.0,1,2,-17.841550264927,1.5998440983622518e-62,-9.210144388642048,0
0,0.0,0.0,24,10,-15.167039428082955,9.99960001000349e-22,-8.838753548272225,0
0,0.0,0.0,44,15,-15.34328239453882,9.999417019859467e-36,-9.194633625782622,0
0,0.0,0.0,12,7,-15.40911876417185,0.0,-9.210340371976182,0
0,0.0,0.0,9,10,-16.513700670638936,2.99982370605156e-35,-9.197696292106121,0
0,0.0,0.0,20,9,-16.667542962590286,8.99950101624292e-35,-9.196459460470482,0
0,0.0,0.0,1,2,-17.872027500244844,1.9998475065330718e-49,-9.208167166633018,0
0,0.0,0.0,10,11,-15.231771246516324,0.0,-9.210340371976182,0
0,0.0,0.0,138,49,-14.994278894778962,9.999569011302365e-29,-9.179818817183907,0
0,0.0,0.0,3,4,-16.79300871526418,1.699835698731142e-62,-9.208261860122299,0
0,0.0,0.0,50,27,-14.979989161509675,4.999754707234622e-28,-9.14292094814395,0
0,0.0,0.0,15,8,-15.920185673794926,8.999470018218472e-35,-9.199918797426335,0
0,0.0,0.0,658,61,-13.643699106265448,1.9999253017546835e-21,-9.091582607992,0
0,0.0,0.0,49,14,-15.45498492394023,1.299923772610509e-34,-9.186191853475506,0
0,0.0,0.0,132,23,-14.601209545842792,1.5999216723055316e-27,-9.10514328810632,0
0,0.0,0.0,4,5,-16.857456271215806,1.9998815040993718e-35,-9.201006717949346,0
0,0.0,0.0,54,15,-14.353903683993831,2.999826705850315e-35,-9.202730367055317,0
0,0.0,0.0,2,3,-17.681121717661156,1.8998685252024891e-41,-9.204857850395655,0
0,0.0,0.0,2,3,-17.9766795428894,1.9999027028429136e-28,-9.174080078231384,0
0,0.0,0.0,312,38,-14.612980045559873,9.99956401138346e-29,-9.195697757970242,0
0,0.0,0.0,64,20,-14.982832888824824,9.999339024971386e-43,-9.205818140117497,0
0,0.0,0.0,11,12,-15.995515171694741,3.9997269106626934e-42,-9.20050233396195,0
0,0.0,0.0,7,8,-16.89398332915816,2.9998244060041614e-35,-9.166022584008562,0
0,0.0,0.0,176,30,-14.395800095289136,3.9998167050261907e-28,-9.150471675728706,0
0,0.0,0.0,36,37,-16.14329855521269,1.299929652237501e-34,-9.191850716346512,0
0,0.0,0.0,1,2,-17.617052222256234,2.499777670988635e-55,-9.208939380705711,0
1,0.041666666666666664,0.3395625913579074,144,24,-14.555538117402406,9.999701005966595e-15,-9.02204842525254,0
0,0.0,0.0,210,29,-14.504662477988482,4.99971270963772e-35,-9.18789607222307,0
0,0.0,0.0,7,8,-17.273402403669543,9.999437618495307e-35,-9.198311369339313,0
0,0.0,0.0,16,10,-15.580730921609991,4.999606817406413e-49,-9.20650526643351,0
0,0.0,0.0,12,7,-16.85992748659724,9.999520013982573e-29,-9.196477681654386,0
4,0.046511627906976744,0.8922318090265743,581,86,-14.980967416413876,3.9999073014386895e-14,-8.566874003215839,0
0,0.0,0.0,2,3,-17.45265458115389,9.999312027065094e-43,-9.195330237755925,0
0,0.0,0.0,45,18,-14.83532171101482,9.999420019637282e-36,-9.190654950569371,0
0,0.0,0.0,6,5,-16.23414557332189,6.999379430581486e-56,-9.209835431895982,0
0,0.0,0.0,1,2,-18.14862957751962,1.999868204964697e-42,-9.205995151020018,0
0,0.0,0.0,2,3,-15.930312404510918,0.0,-9.210340371976182,0
0,0.0,0.0,10,7,-16.706796525576564,9.999601009952696e-22,-9.031069335022478,0
0,0.0,0.0,4,5,-16.29216687393052,0.0,-9.210340371976182,0
0,0.0,0.0,3,4,-16.729282778811985,9.999311027143978e-43,-9.205581816734192,0
0,0.0,0.0,3,4,-17.48197402826407,9.99940602059383e-36,-9.199731547397654,0
0,0.0,0.0,28,11,-16.01249949355376,9.999624008829333e-22,-9.078228653372513,0
0,0.0,0.0,66,25,-14.668113925112245,2.99982500596381e-35,-9.194213415418185,0
0,0.0,0.0,4,4,-16.642002717593783,6.9993974288268805e-56,-9.20821986719583,0
0,0.0,0.0,9,10,-16.128815803922514,2.999798407738175e-42,-9.182586949901903,0
0,0.0,0.0,2,3,-16.024052485836453,0.0,-9.210340371976182,0
0,0.0,0.0,24,14,-15.169936034114789,0.0,-9.210340371976182,0
0,0.0,0.0,2,3,-17.275024916295155,9.999315026841308e-43,-9.208010807468288,0
0,0.0,0.0,95,24,-14.573835472278216,2.999853704286448e-28,-9.116612170301618,0
0,0.0,0.0,42,13,-15.204537203900937,1.299911893423029e-41,-9.202070861593107,0
0,0.0,0.0,40,13,-15.540867990690074,1.9999024028609845e-28,-9.183341891390723,0
0,0.0,0.0,4,4,-16.20404925779103,2.9996107272040766e-84,-9.210165531366648,0
0,0.0,0.0,124,35,-15.261584970128641,4.999764406719204e-28,-9.190179563518921,0
0,0.0,0.0,30,13,-15.782829628609,2.999854604231582e-28,-9.160588062813972,0
0,0.0,0.0,25,26,-16.527270374054808,2.19988327362321e-34,-9.18775049296204,0
0,0.0,0.0,4,5,-17.275094092877993,9.999410020317157e-36,-9.19306729143304,0
0,0.0,0.0,6,7,-15.930172766147509,1.9998806041612892e-35,-9.167978349705347,0
0,0.0,0.0,276,95,-14.757087192795513,2.399892412923614e-27,-9.09023416879285,0
0,0.0,0.0,16,17,-15.893844038720024,9.999324326142742e-42,-9.19661895828099,0
0,0.0,0.0,9,10,-16.584291643733955,9.999530013248105e-29,-8.782602887995946,0
0,0.0,0.0,48,14,-15.137462171158507,9.999531013188605e-29,-9.187629558075393,0
0,0.0,0.0,4,4,-15.842354558143406,3.9996046215007847e-63,-9.208626890312885,0
0,0.0,0.0,3,4,-17.451761927102922,1.7998931237053069e-34,-9.196269656449132,0
0,0.0,0.0,18,9,-16.32271901829884,9.999739998658385e-36,-9.19629312188389,0
0,0.0,0.0,79,80,-15.247935993369063,3.7997588287908124e-41,-9.170878986373317,0
0,0.0,0.0,95,96,-15.141809615840586,2.1998563053920807e-41,-9.167728618603888,0
0,0.0,0.0,18,11,-15.866278012434778,9.999373722354906e-42,-9.199023337039149,0
0,0.0,0.0,18,11,-15.191173173061726,1.999885003856426e-35,-9.19597681652225,0
0,0.0,0.0,10,11,-15.787297571215218,9.999402020862538e-36,-9.002705233767212,0
0,0.0,0.0,10,11,-16.04604227998366,3.0997297830914606e-55,-9.205297128880856,0
0,0.0,0.0,56,15,-15.06692103220671,5.999707308583668e-28,-9.176188811330114,0
0,0.0,0.0,16,10,-16.1252097025738,5.9997033088082135e-28,-9.133137033321885,0
0,0.0,0.0,2,3,-17.731280504294624,1.9998828040086734e-35,-9.204783081812373,0
0,0.0,0.0,18,11,-15.582269423669057,1.6997653273597273e-90,-9.210224588439942,0
0,0.0,0.0,29,30,-15.900018392085764,1.9998053102833186e-70,-9.209506873296759,0
0,0.0,0.0,8,6,-16.974660335286288,5.19969001078958e-34,-9.168352717652297,0
0,0.0,0.0,12,8,-14.474674407667283,0.0,-9.210340371976182,0
0,0.0,0.0,200,33,-14.51813920897943,8.999470918156627e-35,-9.164647378111441,0
0,0.0,0.0,15,8,-16.07216084556679,9.999601009952297e-22,-8.792273289711943,0
0,0.0,0.0,3,4,-16.66665837523236,9.999319026507305e-43,-9.203387820992308,0
0,0.0,0.0,44,45,-13.847326053323847,9.999313026972491e-43,-9.105257586083525,0
0,0.0,0.0,15,16,-15.80443404869592,9.999605009762999e-22,-9.073762355536719,0
0,0.0,0.0,1,2,-18.421430082979818,2.9997686100548938e-49,-9.2095650072635,0
0,0.0,0.0,27,12,-16.365807673755892,9.999348024383805e-43,-9.20831324523283,0
0,0.0,0.0,48,49,-14.852064743117392,3.999764408106733e-35,-9.095624638493923,0
0,0.0,0.0,12,7,-15.33503842867325,1.999861005522275e-42,-9.206279686865878,0
0,0.0,0.0,1,2,-18.185193078826934,1.399880985637143e-55,-9.210137250633613,0
0,0.0,0.0,44,15,-15.897457282771091,2.299850235590222e-41,-9.203371287445876,0
0,0.0,0.0,20,9,-16.198017731455053,1.3999314620161706e-27,-9.153264454475092,0
0,0.0,0.0,2,3,-17.679548265458422,9.999368021380189e-50,-9.204110053397446,0
0,0.0,0.0,240,31,-13.892600768723245,1.3999315620112628e-27,-9.058318229148492,0
0,0.0,0.0,2,3,-17.496181970941826,1.9998408671246776e-48,-9.203518106284392,0
0,0.0,0.0,16,17,-15.577747035641707,9.99940502066125e-36,-9.151735669792114,0
0,0.0,0.0,12,13,-16.32015132254664,1.5999056332512403e-34,-9.165981092104305,0
0,0.0,0.0,11,12,-16.934734511098803,9.999557008424192e-43,-9.201219876561439,0
0,0.0,0.0,10,7,-16.142973464683458,4.999567120852395e-56,-9.208554291610374,0
0,0.0,0.0,8,9,-16.968688348354853,2.9998521043771463e-28,-9.095815690079071,0
0,0.0,0.0,32,18,-15.402802280720021,6.999653910281161e-28,-9.17380227010999,0
0,0.0,0.0,11,12,-17.149963275098788,9.999429619148658e-35,-9.196533065646069,0
0,0.0,0.0,12,7,-16.285322293435474,9.999600010008389e-22,-9.17095658645687,0
0,0.0,0.0,4,4,-16.755052695172857,2.999795207992743e-42,-9.199957595844891,0
0,0.0,0.0,12,13,-15.916624048240351,1.999842306997947e-49,-9.204924763099784,0
0,0.0,0.0,91,20,-15.02788830180527,9.999516014064372e-29,-9.160266646560261,0
0,0.0,0.0,3,4,-17.30098242402658,1.9998637053109038e-42,-9.206526174543418,0
0,0.0,0.0,42,23,-16.37963176811348,5.999717608002618e-28,-9.174317008203872,0
0,0.0,0.0,144,25,-14.29103819927682,9.999604009814793e-22,-9.136397092377972,0
0,0.0,0.0,48,14,-14.932984807392872,9.999420019682282e-36,-9.191382050002236,0
0,0.0,0.0,12,8,-16.183251948318585,1.9998642052730552e-42,-9.207433255235017,0
0,0.0,0.0,12,13,-16.390546137259093,1.9999208019627892e-21,-9.135248514849941,0
0,0.0,0.0,6,5,-15.502267446336894,0.0,-9.210340371976182,0
1,0.1,0.36917851913659394,30,10,-16.07371354324652,9.999712005526707e-15,-8.491542907287473,0
0,0.0,0.0,6,5,-16.8980360220256,3.9997829068676313e-35,-9.2027073283115,0
0,0.0,0.0,12,13,-16.051665373947483,9.999441018213339e-36,-9.196408345982977,0
0,0.0,0.0,9,10,-16.739612185089836,9.999608009610002e-22,-9.010822718509143,0
0,0.0,0.0,1,2,-17.793178918106385,8.99928593188521e-49,-9.209005553135363,0
0,0.0,0.0,6,5,-16.967366897840478,2.9998221061566043e-35,-9.183622805452803,0
0,0.0,0.0,4,5,-16.591975617475214,9.999348024219724e-43,-9.205474211228914,0
0,0.0,0.0,36,15,-16.28489786260342,1.6999050031120085e-34,-9.195868015851282,0
0,0.0,0.0,2,3,-17.21726889880675,1.9998439068583543e-49,-9.204701482316057,0
0,0.0,0.0,6,5,-16.209071590188444,1.999865705153302e-42,-9.206960786832088,0
0,0.0,0.0,30,17,-14.68621147601857,4.9996137167921355e-49,-9.200254100044084,0
0,0.0,0.0,22,13,-16.29789343653703,1.5999239121992667e-27,-9.19478417960379,0
0,0.0,0.0,6,5,-16.49461227227757,8.999301030548513e-49,-9.207730605674694,0
0,0.0,0.0,15,8,-16.558474376420186,1.2999369018396505e-27,-9.150690122207504,0
0,0.0,0.0,25,10,-16.590655355343557,9.199483667064823e-34,-9.18664821689466,0
0,0.0,0.0,28,16,-15.32854244995353,2.9998517044021647e-28,-9.182591334809073,0
0,0.0,0.0,32,18,-14.942559476058541,4.9996185163799115e-49,-9.202873614014504,0
0,0.0,0.0,3,4,-17.714930083004237,9.999307027465978e-43,-9.206289366420137,0
0,0.0,0.0,5,6,-16.84696246633429,9.999312027074097e-43,-9.207449979956625,0
0,0.0,0.0,12,13,-15.963266988367783,4.999611616979617e-49,-9.20718908576173,0
0,0.0,0.0,1638,81,-13.862638045592556,5.899790264765155e-20,-9.035472561582782,0
0,0.0,0.0,192,28,-14.510152008414266,3.9997677078821005e-35,-9.204409775116797,0
0,0.0,0.0,1,2,-17.0472234099296,0.0,-9.210340371976182,0
0,0.0,0.0,300,37,-14.76780432346761,9.99969000581961e-22,-9.148023642712825,0
0,0.0,0.0,1,2,-17.884676231159396,9.999223033964193e-50,-9.208355179353884,0
0,0.0,0.0,1209,70,-14.198162202195313,5.099819684074659e-20,-9.059605618898509,0
0,0.0,0.0,580,49,-14.568823123065883,5.79973333745471e-27,-9.18597089054705,0
0,0.0,0.0,78,29,-16.372250508715766,2.1999191318932745e-20,-9.036547948408323,0
0,0.0,0.0,12,7,-15.808204098280914,4.999652513804715e-42,-9.200320617872835,0
0,0.0,0.0,2,3,-17.69458198467875,9.99941402004297e-36,-9.202405263748597,0
0,0.0,0.0,25,10,-16.18863045538805,8.99955911297921e-28,-9.151186328721124,0
0,0.0,0.0,126,23,-14.821108442703695,9.999423819421921e-35,-9.203533071641912,0
0,0.0,0.0,16,8,-15.891012682964465,9.99950701458536e-29,-9.073921032208906,0
