CN,JAC,AA,PA,TN,PG,Katz,Random Walk with Restart,label
0,0.0,0.0,840,58,-13.728523175514482,3.999864882950905e-20,-9.1771816980661,0
0,0.0,0.0,3,4,-17.032401490609153,3.099851944291095e-27,-9.205987483920765,0
0,0.0,0.0,66,17,-15.60766135934671,1.9999338014064237e-21,-9.203223595384678,0
0,0.0,0.0,26,15,-16.421844085717865,9.999796001332929e-22,-9.20382328393157,0
0,0.0,0.0,24,10,-16.61488652107057,6.999737406236378e-21,-9.187129660793211,0
0,0.0,0.0,6,5,-17.062733154031353,1.9999272016683683e-21,-9.189406483449034,0
0,0.0,0.0,6,7,-17.246056090699,9.99967200686518e-22,-9.205456199459054,0
12,0.10909090909090909,2.7174887192579082,2565,110,-12.828683276405865,1.199971270472125e-13,-8.904949365538704,0
0,0.0,0.0,66,35,-14.974912569630972,9.999797999889903e-29,-9.205359939078654,0
0,0.0,0.0,96,20,-15.48582774938053,1.9999389012030236e-21,-9.205780179135385,0
0,0.0,0.0,38,21,-15.955394126472395,1.0999625708076067e-20,-9.174248442839291,0
0,0.0,0.0,2,3,-17.854025995526378,2.9998761031591325e-28,-9.209629783677402,0
1,0.03125,0.28124381602240617,90,32,-15.371603884641914,9.999725005060217e-15,-8.942090151680025,0
0,0.0,0.0,76,77,-14.822772918396769,1.0999616308548822e-20,-9.096654148743172,0
0,0.0,0.0,24,11,-16.474433048403224,6.999776304413949e-21,-9.190466764064716,0
0,0.0,0.0,26,15,-16.31620141024669,7.999705306876606e-21,-9.178598127133911,0
0,0.0,0.0,37,38,-15.725258178348955,9.099608980246474e-27,-9.196375493992509,0
1,0.045454545454545456,0.21399885090314033,112,22,-15.530308523550868,9.999736004798628e-15,-9.148865527999426,0
0,0.0,0.0,21,10,-16.693509366289206,1.9999275016906868e-21,-9.206824385140571,0
9,0.0891089108910891,1.9858509024978348,3000,101,-12.408021863384707,8.999789803371928e-14,-8.962973625494222,0
0,0.0,0.0,75,28,-15.400632125343257,4.999842803098321e-21,-9.184081233811046,0
7,0.07865168539325842,1.9606459373960186,2204,89,-12.639286164145318,6.999816903266206e-14,-8.882783598277333,0
0,0.0,0.0,99,36,-15.349917098918361,7.999720206296876e-21,-9.188056595854649,0
0,0.0,0.0,1,2,-18.017428211457435,1.0999449016345895e-34,-9.210070523574858,0
1,0.009433962264150943,0.26585614947854974,510,106,-13.82041029354707,9.99976800359695e-15,-8.925813443013332,0
0,0.0,0.0,33,34,-15.732819741476591,5.299797194726227e-27,-9.204046223508588,0
0,0.0,0.0,192,32,-14.854301710267718,3.9998685027762184e-21,-9.1984354003046,0
0,0.0,0.0,19,20,-16.33246012628712,3.9998867018960855e-21,-9.176458722363709,0
0,0.0,0.0,4,4,-17.53062328717824,9.999684005347936e-29,-9.208802398124982,0
1,0.043478260869565216,0.1820464815192847,23,23,-16.005703093554697,9.99971500548699e-15,-9.080662288270151,0
2,0.09090909090909091,0.39360590949238533,140,22,-15.191661817701466,1.9999439010710715e-14,-9.134830712152976,0
0,0.0,0.0,1632,83,-13.149488301619625,8.999689386891413e-20,-9.157059787638563,0
0,0.0,0.0,48,26,-15.823513981588786,1.5999445712219238e-20,-9.159124589677782,0
1,0.019230769230769232,0.22629753494949015,150,52,-15.05894128220281,9.999734004881019e-15,-9.071098812630877,0
0,0.0,0.0,82,83,-14.920968963540691,9.999755003664062e-22,-9.186326093338803,0
0,0.0,0.0,1,2,-17.96950996504261,4.999772606292548e-28,-9.208351320727775,0
0,0.0,0.0,4,4,-17.59928351274446,5.49975452671374e-27,-9.20855512689459,0
0,0.0,0.0,10,11,-16.80462515339522,5.999766305735891e-21,-9.142359304397033,0
0,0.0,0.0,48,16,-16.08895268436793,3.999866002857328e-21,-9.19525806115347,0
0,0.0,0.0,48,14,-16.201256006577946,2.499912881937787e-20,-9.181840116965592,0
0,0.0,0.0,126,45,-15.131915826670024,2.2999189318152526e-20,-9.133585959044993,0
0,0.0,0.0,636,112,-13.889112077028786,1.8999451110100026e-20,-9.17369437432739,0
0,0.0,0.0,10,11,-16.875031514249184,1.999938301168001e-21,-9.195460279911241,0
1,0.047619047619047616,0.2442293957667552,96,21,-15.599963633694074,9.999736004803521e-15,-9.111490815520938,0
0,0.0,0.0,42,43,-15.610730650651872,1.699937581451762e-20,-9.111039303352904,0
3,0.0297029702970297,0.6523585343609336,1743,101,-13.123114073309011,2.9999219014197256e-14,-9.120319198481711,0
0,0.0,0.0,216,30,-14.76963302027897,1.699943501206547e-20,-9.196413432140499,0
0,0.0,0.0,984,94,-13.564124749521522,2.999903232019179e-20,-9.171451705338136,0
1,0.037037037037037035,0.1820464815192847,192,27,-15.010603330274588,9.999757004106732e-15,-9.149088502256884,0
0,0.0,0.0,24,10,-16.177044107465502,4.999814604359647e-21,-9.188124034518232,0
0,0.0,0.0,12,8,-16.895847256589512,9.999625009012922e-22,-9.2048083518201,0
1,0.01639344262295082,0.1820464815192847,232,61,-14.55521506978862,9.99975600407854e-15,-9.07994709603043,0
1,0.125,0.1820464815192847,14,8,-16.806594593089322,9.999704005891175e-15,-9.153827382862692,0
0,0.0,0.0,8,9,-16.859220401679792,2.399889923070359e-27,-9.204588037866525,0
0,0.0,0.0,100,25,-15.508751907010993,1.999957700378282e-21,-9.201696017387022,0
0,0.0,0.0,4,4,-17.524041111132057,2.9998654037003267e-28,-9.209235933725072,0
0,0.0,0.0,68,69,-15.101245110141665,1.9999413011233707e-21,-9.187690913871101,0
0,0.0,0.0,54,15,-15.658908951787268,5.9997878047811176e-21,-9.178441212970858,0
0,0.0,0.0,410,87,-14.146186294619334,3.999881502284742e-21,-9.171284181632728,0
0,0.0,0.0,33,14,-16.233035150210668,5.999780605095999e-21,-9.182943445151725,0
0,0.0,0.0,14,15,-16.45121684524016,2.4998907228974885e-27,-9.195988810628016,0
0,0.0,0.0,1,2,-18.033799250389073,5.199726948437063e-34,-9.209685122408457,0
0,0.0,0.0,5,6,-17.314711976618014,3.999816975091735e-27,-9.202026272813516,0
0,0.0,0.0,24,14,-16.36305799847925,2.999910601642236e-21,-9.1944934736124,0
0,0.0,0.0,4,5,-17.252448986344902,5.7997359473194514e-27,-9.206948312076552,0
0,0.0,0.0,14,15,-16.501848975931832,5.999805003934905e-21,-9.186398252290825,0
4,0.047619047619047616,0.8176829215213177,1935,84,-13.055045433732097,3.9998916020400454e-14,-9.150329428528245,0
1,0.023255813953488372,0.25307255337802126,483,43,-14.241929094710926,9.999793002802666e-15,-9.097778682285089,0
0,0.0,0.0,11,12,-16.780805287945846,1.9999291016138882e-21,-9.205218294190875,0
4,0.08163265306122448,0.8295362984818335,570,49,-14.13721915525852,3.999889302108358e-14,-9.10621452933374,0
0,0.0,0.0,6,7,-16.7299788936434,9.999595009799598e-29,-9.204653041613877,0
0,0.0,0.0,18,11,-16.679492902310596,1.9999289016178606e-21,-9.203624989558039,0
0,0.0,0.0,15,8,-16.834401433311655,1.9999517003645169e-28,-9.208619659450957,0
0,0.0,0.0,14,15,-16.33608317650461,9.99969600575541e-22,-9.204175531656045,0
4,0.041237113402061855,0.9241693310543622,1494,97,-13.143491305760866,3.999902201630043e-14,-8.987544627426974,0
0,0.0,0.0,198,101,-14.46961273183604,6.999752905595845e-21,-9.144849660937025,0
1,0.021739130434782608,0.2675293464213789,396,46,-14.216444701900185,9.999745004512524e-15,-9.108063294285042,0
0,0.0,0.0,30,13,-16.369563634458533,9.999730004323247e-22,-9.205350037016322,0
0,0.0,0.0,2,3,-17.75376325620574,9.999667006890882e-22,-9.204656205526176,0
1,0.037037037037037035,0.19001501494914674,195,27,-14.976341677016807,9.99974300452703e-15,-9.14555668660757,0
0,0.0,0.0,30,17,-16.151716249069622,9.99965300767935e-22,-9.19160736884887,0
0,0.0,0.0,141,50,-15.13768311214243,8.799703586353954e-20,-9.121876325503758,0
0,0.0,0.0,160,44,-15.000884052580078,1.2999557409601978e-20,-9.140558154968687,0
0,0.0,0.0,32,33,-15.785187617429587,4.9998110045679056e-21,-9.189835275010612,0
0,0.0,0.0,2,3,-17.751879126500537,9.999636008227843e-29,-9.209920650663449,0
1,0.041666666666666664,0.1820464815192847,136,24,-15.251086007896603,9.999734004885194e-15,-9.156463922149683,0
0,0.0,0.0,6,5,-17.393003146221446,5.9997797048655135e-28,-9.20936798210169,0
2,0.05128205128205128,0.3909649869674191,114,39,-15.358209502951095,1.999945601017892e-14,-9.06875843275136,0
4,0.10526315789473684,0.8719892264157322,425,38,-14.281250562771389,3.999888202126026e-14,-9.06599098744795,0
0,0.0,0.0,30,17,-16.276586898157547,4.999821804082981e-21,-9.201485587418265,0
1,0.041666666666666664,0.18684933715563834,24,24,-16.080140569021296,9.999709005736407e-15,-9.112271238410596,0
0,0.0,0.0,583,64,-14.007797418103948,9.999716905055933e-21,-9.187185949574065,0
0,0.0,0.0,22,13,-16.158693635539073,1.999932801423684e-21,-9.191960929657832,0
0,0.0,0.0,184,50,-14.748260965571646,2.999910801753329e-21,-9.194485138234052,0
0,0.0,0.0,4,4,-17.590774047476803,2.999891202490203e-21,-9.198744380964404,0
0,0.0,0.0,92,48,-15.10281322364945,5.8997510463991884e-27,-9.192840935312464,0
3,0.05263157894736842,0.5478196908069674,500,57,-14.269851859840063,2.999932201047084e-14,-9.071111620332228,0
0,0.0,0.0,1400,90,-13.21916706383977,1.2999678604804179e-20,-9.184033761831287,0
0,0.0,0.0,1,2,-17.90629500484494,9.999611009516303e-22,-9.206233516049481,0
2,0.06451612903225806,0.39448211068401373,242,31,-14.85731667364309,1.9999456010107643e-14,-9.112897198769591,0
0,0.0,0.0,185,42,-14.742709277367052,6.999748005768939e-21,-9.18121839515555,0
1,0.015151515151515152,0.1820464815192847,130,66,-14.824513880229778,9.99974900428443e-15,-9.068481450204255,0
0,0.0,0.0,50,15,-16.043406122578972,4.999853602625181e-21,-9.203730126991271,0
1,0.02857142857142857,0.21399885090314033,224,35,-14.847358793293953,9.999755004122046e-15,-9.129774619862049,0
0,0.0,0.0,5,6,-17.300881260992018,1.999923501856036e-21,-9.200310860907447,0
0,0.0,0.0,65,18,-15.384043571825824,1.9999353013373067e-21,-9.20229551614889,0
0,0.0,0.0,29,30,-15.915475606448727,9.999636008609826e-22,-9.200317979300937,0
0,0.0,0.0,55,56,-15.120293472054641,3.29985132407629e-27,-9.17602262541521,0
0,0.0,0.0,32,18,-16.055036797572264,1.2799407596658096e-26,-9.19658197905457,0
0,0.0,0.0,61,62,-15.093843687528533,1.359942552485499e-26,-9.193877614658415,0
1,0.0625,0.2176173967531202,16,16,-16.487392768869856,9.999706005790999e-15,-9.031662410409627,0
0,0.0,0.0,43,44,-15.47898064526925,5.999780305128528e-21,-9.113952484422885,0
0,0.0,0.0,304,35,-14.47828965283551,3.099901101967529e-20,-9.161275048217739,0
1,0.047619047619047616,0.2144296840932726,117,21,-15.400381040400598,9.999720005325204e-15,-9.155214320472826,0
0,0.0,0.0,50,27,-15.711871106331678,1.599939921430747e-20,-9.128222208850477,0
0,0.0,0.0,8,6,-17.303901159207392,6.0997343670628316e-27,-9.207420977368914,0
0,0.0,0.0,96,35,-15.431721650833893,4.999828193767892e-20,-9.149103958937847,0
0,0.0,0.0,609,50,-13.998859797227858,1.189959552875384e-19,-9.127350104894987,0
2,0.024390243902439025,0.4030622413316889,864,82,-13.59546623987167,1.9999522007906072e-14,-9.116537642054574,0
1,0.018518518518518517,0.22508485659893332,376,54,-14.371334367643076,9.999759003962433e-15,-9.1055884854769,0
1,0.047619047619047616,0.20609597322939954,96,21,-15.59853784442234,9.999735004842218e-15,-9.145239168413445,0
2,0.06896551724137931,0.38486031547950683,240,29,-14.846694600633136,1.9999450010389432e-14,-9.140578309761358,0
1,0.02564102564102564,0.28851299747483533,364,39,-14.243078707710517,9.999727005071205e-15,-9.086585586673568,0
5,0.058823529411764705,1.0960935452052314,936,85,-13.628102458965712,4.999876702104585e-14,-8.950370896805222,0
0,0.0,0.0,2,3,-17.47992129309706,3.9997854068442567e-35,-9.209938224602467,0
0,0.0,0.0,32,33,-15.790708803476285,7.999773803706256e-21,-9.162814083911314,0
3,0.02702702702702703,0.6245066696517576,1953,111,-13.040623983707818,2.999921301449587e-14,-9.125448555364443,0
6,0.1276595744680851,1.3487059834641815,430,47,-14.292425734941562,5.999831503215587e-14,-8.983294181888883,0
1,0.0625,0.1820464815192847,30,16,-16.12422186830524,9.999710005678603e-15,-9.132701936500055,0
1,0.014705882352941176,0.19752468690651703,378,68,-14.279138879972669,9.99974100456933e-15,-9.150941025425313,0
0,0.0,0.0,15,16,-16.459597069010815,1.0999581909683282e-27,-9.207355018110638,0
0,0.0,0.0,106,55,-14.963535442837935,1.499945851241458e-20,-9.128368380461676,0
0,0.0,0.0,48,16,-16.1176150661541,9.99968220638466e-21,-9.195730719569372,0
0,0.0,0.0,164,84,-14.614958307457698,9.999711005502316e-22,-9.17860165936064,0
0,0.0,0.0,75,76,-14.728169598412482,1.89991867210665e-27,-9.134817853532638,0
2,0.046511627906976744,0.47042348371461856,200,43,-14.794700877845308,1.99994340109239e-14,-9.057398718086716,0
4,0.056338028169014086,0.8132203200092345,650,71,-13.92245805143903,3.999901201654594e-14,-9.016058747536524,0
7,0.041176470588235294,1.6069113507614912,1980,170,-12.825644382196966,6.999828102873346e-14,-8.889078073151644,0
1,0.03225806451612903,0.1778076935154275,135,31,-15.192554622564156,9.999732004964118e-15,-9.14450687216874,0
0,0.0,0.0,160,37,-15.074980207129025,7.999724506172763e-21,-9.194802382157123,0
0,0.0,0.0,115,28,-15.43441890430151,1.1999600008561839e-20,-9.196303547370652,0
0,0.0,0.0,80,42,-15.05235267963289,2.4999118619768193e-20,-9.146329848926268,0
0,0.0,0.0,3306,125,-12.332074503386984,2.1999385910840384e-20,-9.169290110165734,0
0,0.0,0.0,350,45,-14.52123243127816,3.5998763327267123e-20,-9.174991711009792,0
1,0.015151515151515152,0.19584778879998332,1122,66,-13.52434507666203,9.999766003923245e-15,-9.167776494230047,0
0,0.0,0.0,46,25,-15.892367650058144,1.9999284016538893e-21,-9.202027754507649,0
0,0.0,0.0,55,16,-15.821022511519335,4.999816604280238e-21,-9.193447981505052,0
0,0.0,0.0,4,4,-17.66058690787814,9.999643008152442e-22,-9.208336848889363,0
2,0.022222222222222223,0.4027506969865891,516,90,-14.003226371479503,1.99994320110658e-14,-9.1203307031451,0
0,0.0,0.0,16,17,-16.30048411732458,6.299718087645809e-27,-9.19408321108546,0
0,0.0,0.0,22,13,-16.290132369394648,9.999670006733984e-22,-9.199574833683794,0
0,0.0,0.0,96,20,-15.645551416283045,2.3999146419235554e-20,-9.167560318955754,0
0,0.0,0.0,273,34,-14.73785512662561,2.799905962005638e-20,-9.175513597104558,0
0,0.0,0.0,8,6,-17.23146897313989,2.1999050525077156e-27,-9.208573354972398,0
1,0.027777777777777776,0.2029498292397236,322,36,-14.63776621171994,9.999786002919763e-15,-9.13041756684035,0
0,0.0,0.0,20,12,-16.352822483589833,9.999695005686922e-22,-9.205705015442495,0
1,0.058823529411764705,0.2029498292397236,45,17,-15.831430744303216,9.999718005395508e-15,-9.136655694756376,0
1,0.058823529411764705,0.21399885090314033,72,17,-15.821337544918368,9.999707005815797e-15,-9.159920500227049,0
0,0.0,0.0,63,16,-16.02417326898667,1.499948401129933e-20,-9.18742955397575,0
1,0.038461538461538464,0.1820464815192847,152,26,-15.038409277560719,9.999733004893322e-15,-9.141009797459724,0
1,0.012195121951219513,0.21399885090314033,730,82,-13.827930460507842,9.999752004415929e-15,-9.144542660074315,0
2,0.020202020202020204,0.44700057818155764,198,99,-14.550895874154328,1.999944901039552e-14,-8.90807229274143,0
0,0.0,0.0,48,26,-15.860127988600286,1.0999633707699397e-20,-9.162552596103978,0
0,0.0,0.0,300,40,-14.561629622386345,5.399815673977217e-20,-9.148019920271516,0
0,0.0,0.0,162,57,-14.966570111708247,1.1999620207665558e-20,-9.176460460125627,0
0,0.0,0.0,12,8,-16.562447237339594,2.9998931024296244e-21,-9.199080016772223,0
1,0.011363636363636364,0.20780232683151753,498,88,-14.101772649990828,9.999873000103323e-15,-9.029620181518288,0
4,0.07017543859649122,0.8273675834813866,658,57,-13.864684025356642,3.999892401986726e-14,-9.055945993404986,0
1,0.08333333333333333,0.18191048623978323,36,12,-16.19688700327371,9.9997070058075e-15,-9.171060331587345,0
0,0.0,0.0,40,14,-16.193310939499874,2.999920301133603e-21,-9.199170139009675,0
1,0.014492753623188406,0.18191048623978323,136,69,-14.856139197267746,9.999708005792788e-15,-9.150953938764054,0
0,0.0,0.0,90,21,-15.56232300902848,2.99996139935884e-21,-9.199283141933238,0
8,0.11764705882352941,1.7451204705799421,960,68,-13.530928360427414,7.999785303944433e-14,-8.977410925174055,0
1,0.03225806451612903,0.23698621297028988,112,31,-15.332691473817157,9.999748004436028e-15,-9.092407818169436,0
0,0.0,0.0,45,14,-16.217902078297847,1.199959410870202e-20,-9.182649080531917,0
0,0.0,0.0,33,14,-16.090193596610888,2.999923800787612e-28,-9.20755298088886,0
0,0.0,0.0,153,54,-14.99473605827301,4.299850203318125e-20,-9.120818732358352,0
1,0.010752688172043012,0.2144296840932726,765,93,-13.797893383720421,9.999770003647256e-15,-9.13368548122071,0
1,0.023809523809523808,0.28355484551227045,120,42,-15.210514040293427,9.999721005312609e-15,-9.001705797262046,0
0,0.0,0.0,160,37,-15.077363882130504,9.999876998561786e-22,-9.198766804525192,0
0,0.0,0.0,24,11,-16.617364708241702,9.999724004510842e-22,-9.202403182588153,0
0,0.0,0.0,8,6,-17.217762730723138,1.999926801707986e-21,-9.200270704397116,0
0,0.0,0.0,831,280,-13.197025420567932,3.499876602808953e-20,-9.075263935285024,0
0,0.0,0.0,220,59,-14.635950273264429,6.999797803719569e-21,-9.193323772960404,0
3,0.045454545454545456,0.6214068146449603,1034,66,-13.577521471056706,2.9999352009342386e-14,-9.04208266080746,0
0,0.0,0.0,122,63,-14.971653583475188,8.999695606589971e-21,-9.122702665444866,0
0,0.0,0.0,6,5,-17.38170093240799,2.5998896528903413e-27,-9.209121624537097,0
5,0.06666666666666667,1.1994529829453058,924,75,-13.49853684876737,4.999870602288354e-14,-8.953787163299378,0
0,0.0,0.0,10,7,-16.687295851528823,9.99962400900602e-22,-9.207588610776178,0
0,0.0,0.0,90,23,-15.611366286665657,4.999836703431423e-21,-9.201358044208675,0
0,0.0,0.0,2,3,-17.86033080875199,2.1999002527388537e-27,-9.205949021568204,0
0,0.0,0.0,120,34,-15.32029920094465,9.999660607395198e-21,-9.181603977016092,0
0,0.0,0.0,636,65,-13.938647822953593,2.0999338213393327e-20,-9.18436346566,0
0,0.0,0.0,26,27,-15.881060126987517,9.999682006380887e-22,-9.199114754207542,0
1,0.014285714285714285,0.25067876196850386,70,70,-14.80793633085872,9.999701005979892e-15,-8.87403579474033,0
4,0.04878048780487805,0.8448027408399474,624,82,-13.964364201642468,3.999901401670904e-14,-8.969524672610294,0
0,0.0,0.0,190,97,-14.426190987104569,1.499945501260865e-20,-9.120639336572847,0
0,0.0,0.0,14,15,-16.453407107713282,4.999767356549719e-27,-9.181940568238495,0
0,0.0,0.0,416,60,-14.255277513912192,3.999909401038284e-21,-9.191577143938716,0
0,0.0,0.0,24,11,-16.559070823735496,9.26953784664331e-33,-9.208520674608256,0
0,0.0,0.0,1400,90,-13.302709526648997,1.699954890770828e-20,-9.185904705068992,0
2,0.01834862385321101,0.44828342096014895,2528,109,-12.745136973295914,1.9999591005643913e-14,-9.10347405921,0
1,0.041666666666666664,0.1960812225858683,144,24,-15.25866414195561,9.999707005818992e-15,-9.18177306260166,0
1,0.008130081300813009,0.22449392269303275,3219,123,-12.51046348944432,9.999800002790155e-15,-9.154074455999933,0
0,0.0,0.0,1008,64,-13.425740906079682,1.0999709104744519e-20,-9.185637545626236,0
0,0.0,0.0,27,28,-15.883999286851465,2.499907352070279e-27,-9.204443304204856,0
0,0.0,0.0,540,64,-13.68537790981032,2.8998993022442334e-20,-9.158275570063058,0
3,0.018072289156626505,0.5795233944288334,660,166,-13.694169536341466,2.999937000857179e-14,-8.862956799712604,0
1,0.022727272727272728,0.41687441764207905,324,44,-14.143108284835549,9.999727005075814e-15,-8.932114068212186,0
2,0.07692307692307693,0.4785280124239821,192,26,-14.959196381399897,1.9999443010503133e-14,-9.064330393318315,0
0,0.0,0.0,3,4,-17.48750121081667,9.999620009111416e-22,-9.205478833340358,0
1,0.013888888888888888,0.2239128611248305,72,72,-15.034157000753908,9.999732004873315e-15,-8.902635745072908,0
3,0.025210084033613446,0.6134186189430152,1605,119,-13.062953014000094,2.999941100696553e-14,-9.026726342887917,0
5,0.13157894736842105,1.124629826968371,450,38,-14.263729411350443,4.999861202623778e-14,-9.036708932099017,0
0,0.0,0.0,4,5,-17.366839760202865,4.999787105508876e-28,-9.20806585382936,0
0,0.0,0.0,123,44,-15.155665916869655,6.999755105550958e-21,-9.182640868457796,0
0,0.0,0.0,67,68,-15.127524579290204,1.999933101417926e-21,-9.168498352485763,0
7,0.11475409836065574,1.4980590979111907,832,61,-13.775776102090767,6.999818303256886e-14,-9.016866300770142,0
0,0.0,0.0,84,31,-15.539668898669891,9.999741003980658e-22,-9.198893230585867,0
0,0.0,0.0,20,12,-16.652946613001554,1.999928401660177e-21,-9.200213757988347,0
0,0.0,0.0,4,5,-17.376778850899157,7.79964178001124e-27,-9.203869277202603,0
7,0.12962962962962962,1.6303225516055346,874,54,-13.623672464213888,6.9998068036554e-14,-8.995758370928398,0
1,0.038461538461538464,0.2029498292397236,92,26,-15.547028505971268,9.999734004835926e-15,-9.121835469712014,0
0,0.0,0.0,8,6,-17.170845017618852,1.999959400154963e-21,-9.201185815040196,0
0,0.0,0.0,6,7,-17.26482570716386,9.999664007203469e-22,-9.204589195978116,0
