CN,JAC,AA,PA,TN,PG,Katz,Random Walk with Restart,label
0,0.0,0.0,153,54,-10.856009736047708,7.999709906599264e-21,-8.806567684592956,0
2,0.125,0.46774569028773305,32,16,-12.37788918143124,1.999941801136451e-14,-8.731734639565627,0
0,0.0,0.0,2,3,-13.290544479939161,4.999769006417741e-28,-9.172595458454383,0
0,0.0,0.0,18,9,-12.618149743625345,6.999739506087325e-21,-9.095314495304486,0
0,0.0,0.0,12,7,-12.407822266603647,2.9998663035737763e-28,-9.195743327110165,0
0,0.0,0.0,2,3,-13.50618600366173,9.99962900866353e-22,-9.17215102433262,0
0,0.0,0.0,1,2,-13.190874651437381,9.99953101323511e-29,-9.190975812387778,0
0,0.0,0.0,1,2,-13.431548327635223,1.9999073025851442e-28,-9.192839990760955,0
0,0.0,0.0,6,5,-13.112696433748336,1.9999264017030265e-21,-9.152773137157682,0
2,0.10526315789473684,0.5441221495410692,68,19,-11.938004357550653,1.9999434010743422e-14,-8.645610647621723,0
0,0.0,0.0,21,10,-12.821540388582203,1.3999472812474404e-20,-9.042435199241154,0
26,0.2524271844660194,7.367345551450753,2970,103,-8.879493802710456,9.99982600231297e-08,-7.399542709132028,0
1,0.047619047619047616,0.24953119408711158,112,21,-11.513564334216795,9.99972400514852e-15,-8.926194620116963,0
0,0.0,0.0,24,11,-12.51099579709365,8.999680907083233e-21,-9.082957022379023,0
0,0.0,0.0,4,4,-12.909972907459746,3.9998167050570175e-28,-9.195120362345493,0
1,0.018518518518518517,0.25560915206623386,156,54,-11.201815796472157,9.999754003998843e-15,-8.448650381298851,0
1,0.058823529411764705,0.2729393200155845,32,17,-12.44947185891759,9.999715005440408e-15,-8.728050310153561,0
0,0.0,0.0,12,8,-12.14715261264511,2.9998984021324653e-21,-9.13879888806578,0
0,0.0,0.0,190,29,-10.898307179259564,3.7998623331361104e-20,-8.986789459580368,0
0,0.0,0.0,80,21,-11.823248796233063,1.4999450812658998e-20,-9.053068200980373,0
1,0.04,0.2176173967531202,25,25,-12.240295300509423,9.999720005284614e-15,-8.79147920095878,0
1,0.08333333333333333,0.2597159513366638,12,12,-12.668022118449958,9.999708005706303e-15,-8.734638952622003,0
0,0.0,0.0,6,7,-12.82246836321503,9.999658007279076e-22,-9.124781243079127,0
3,0.11538461538461539,0.8492595793708224,154,26,-11.5337821886666,2.9999166015580947e-14,-8.627235939180398,0
0,0.0,0.0,5,6,-12.690477462845234,2.9998567041154755e-28,-9.180245789532716,0
0,0.0,0.0,9,6,-11.73695159582908,9.9996050097551e-22,-8.807994977828255,0
0,0.0,0.0,2,3,-13.332445290820544,1.3999356917790437e-27,-9.184543838243837,0
5,0.07462686567164178,1.208219612809679,396,67,-10.646992820778028,9.999805002874362e-08,-7.276859948392934,0
25,0.3968253968253968,7.066979347408589,1872,63,-9.78991852731496,9.999825002330762e-08,-7.4946081695890285,0
0,0.0,0.0,68,21,-11.953402843682843,1.7999349714756816e-20,-8.977714175884065,0
0,0.0,0.0,47,48,-11.220438917357741,3.7997851171070597e-34,-9.05196712077613,0
0,0.0,0.0,141,50,-10.404474809611465,4.9997628067732e-28,-9.16741519268145,0
0,0.0,0.0,19,20,-12.086924602426834,9.999625008836831e-22,-8.977670127689779,0
1,0.05,0.9074903611134431,38,20,-10.827369621522632,9.999701005962097e-15,-6.888517448459595,0
0,0.0,0.0,4,5,-12.832900074727915,9.999603009873293e-22,-9.067007596610221,0
0,0.0,0.0,12,7,-12.051647394645869,5.999716008097264e-28,-9.171257046310274,0
0,0.0,0.0,5,6,-13.050527141958703,1.399934721833169e-27,-9.151574534725164,0
0,0.0,0.0,30,17,-12.245690263401169,1.199955291046083e-20,-8.911606734207702,0
0,0.0,0.0,4,5,-12.708806462641142,6.9996666095614835e-28,-9.185519619133498,0
0,0.0,0.0,3,4,-12.874893498713627,3.999769607765736e-35,-9.196602856227646,0
1,0.023809523809523808,0.25067876196850386,120,42,-11.397792468880825,9.999725005095215e-15,-8.774098303336046,0
0,0.0,0.0,1,2,-12.8359481636795,5.999594315712017e-42,-9.209360664024329,0
2,0.4,0.7691226193875182,12,5,-12.510909281809537,1.9999404011848394e-14,-7.841877028170078,0
0,0.0,0.0,1,2,-13.306631752497466,9.999524013661084e-29,-9.201522894705864,0
0,0.0,0.0,16,17,-12.435653085746768,2.999889802548072e-21,-9.033795071827264,0
0,0.0,0.0,17,18,-12.384323957221437,5.999784204873635e-21,-9.00878389980123,0
0,0.0,0.0,8,6,-13.17872784264079,5.9997865047598515e-21,-9.134599097588271,0
0,0.0,0.0,5,6,-12.764692750009454,1.999890803486213e-35,-9.194297477180708,0
0,0.0,0.0,52,53,-11.509806718916616,3.3998731929738696e-20,-8.574100137642596,0
0,0.0,0.0,2,3,-12.940619880614292,9.999604009817192e-22,-9.16267893210777,0
0,0.0,0.0,48,19,-12.283342815343396,1.1999562710032639e-20,-9.043742243314604,0
0,0.0,0.0,1,2,-13.082771222160801,9.999602009903597e-22,-8.917054020825043,0
0,0.0,0.0,21,10,-12.488243825660017,3.999851203481781e-21,-9.126728478370506,0
0,0.0,0.0,2,3,-13.094040854348707,6.999666009604009e-28,-9.197206075453767,0
1,0.08333333333333333,0.25067876196850386,12,12,-12.617247775539536,9.9997080057068e-15,-8.728756959500405,0
0,0.0,0.0,27,12,-11.478068292577968,7.999620510838928e-28,-9.152977155233796,0
0,0.0,0.0,42,23,-11.798580511671606,8.99968160705358e-21,-8.96741316362958,0
1,0.016666666666666666,0.2176173967531202,330,60,-10.710181623532534,9.999776003216662e-15,-8.584296855417193,0
0,0.0,0.0,6,7,-12.621990132961685,8.999492216766552e-35,-9.206255535059666,0
0,0.0,0.0,66,25,-11.499614055578933,4.899774816233155e-27,-9.144616267270465,0
1,0.2,0.25830386732219063,9,5,-12.718168259424075,9.999704005848198e-15,-8.662706075284039,0
0,0.0,0.0,14,9,-12.913731304678706,7.999721406048591e-21,-9.071180239259283,0
1,0.125,0.21399885090314033,18,8,-12.3261512057583,9.999708005701182e-15,-8.152093980250804,0
0,0.0,0.0,6,5,-12.845763903687462,1.999922201898403e-21,-9.149528459268478,0
0,0.0,0.0,188,51,-10.68417359819087,1.299952361094313e-20,-8.74192323699944,0
3,0.0625,0.6839875100236323,270,48,-10.88109127025077,2.999921401382188e-14,-8.61295064543754,0
0,0.0,0.0,21,10,-12.513736304229518,3.9998538033536694e-21,-9.120517120445296,0
0,0.0,0.0,70,19,-11.836071844936058,8.999651008485811e-21,-8.931182881281156,0
0,0.0,0.0,2,3,-12.834577348114347,9.999628008699829e-22,-9.18015011066475,0
0,0.0,0.0,68,21,-12.026218846538452,2.09992034189655e-20,-8.886821957030651,0
1,0.017857142857142856,0.3146167404234678,162,56,-10.057414539982185,9.9997050058178e-15,-8.482897652049894,0
0,0.0,0.0,16,17,-12.612454863809889,1.1999561110081974e-20,-8.980684990895448,0
0,0.0,0.0,1,2,-13.639871432633559,9.999630008599831e-22,-9.182506067048617,0
0,0.0,0.0,4,4,-12.970979234041174,9.999648007722165e-22,-9.112660210178298,0
0,0.0,0.0,8,6,-12.674078279151345,5.999726407513845e-28,-9.195497320743051,0
0,0.0,0.0,30,13,-11.616208064448154,9.999528013397589e-29,-9.195138688812055,0
0,0.0,0.0,20,12,-12.242695666137562,9.999646007833255e-22,-9.143076284853315,0
0,0.0,0.0,4,4,-12.382778056753855,9.999454017381962e-36,-9.203681895531304,0
0,0.0,0.0,66,67,-10.826974637655512,4.999765606613165e-28,-9.131692683549867,0
0,0.0,0.0,3,4,-12.79845022221819,4.999762306801273e-28,-9.197961469885122,0
1,0.027777777777777776,0.2176173967531202,36,36,-11.911569366167619,9.99973100486473e-15,-8.676763177361138,0
1,0.5,0.25067876196850386,2,2,-13.123986260833046,9.999701005965388e-15,-8.609367050999493,0
0,0.0,0.0,6,5,-13.129928800047406,9.999639008203446e-22,-9.163494031875711,0
0,0.0,0.0,7,8,-13.0465540436251,3.9998542033378096e-21,-9.08683408017971,0
1,0.029411764705882353,0.2597159513366638,34,34,-11.941195943646989,9.99971400549751e-15,-8.62346935503691,0
1,0.125,0.2176173967531202,18,8,-12.520193916185141,9.999706005786498e-15,-8.990890341846807,0
1,0.2,0.2176173967531202,5,5,-13.124707037216861,9.999704005860196e-15,-8.94656977896063,0
1,0.08333333333333333,0.21399885090314033,42,12,-12.40718258384983,9.999717005390806e-15,-9.00588810514309,0
1,0.0136986301369863,0.25830386732219063,345,73,-9.787338694283395,9.999717005403311e-15,-8.806938060803397,0
0,0.0,0.0,24,11,-12.085430788027988,1.899912552424127e-27,-9.18829695683889,0
0,0.0,0.0,13,14,-12.540295811419249,4.999818404145231e-21,-9.06713522227119,0
1,0.05263157894736842,0.21399885090314033,51,19,-11.976282644958577,9.999720005278114e-15,-8.935475940820425,0
0,0.0,0.0,12,7,-12.986692248821292,4.999824703843245e-21,-9.127928892483915,0
0,0.0,0.0,108,39,-11.057789356645298,2.999890202524802e-21,-9.062412953238402,0
1,0.25,0.21399885090314033,6,4,-12.687017498043268,9.999701005975084e-15,-9.016328359612586,0
0,0.0,0.0,7,8,-12.365433511795999,2.999886402697857e-21,-9.083320622182143,0
0,0.0,0.0,21,10,-11.61362610536293,5.9997160081050845e-28,-9.17294757977612,0
0,0.0,0.0,32,12,-12.365628156165794,3.999857303200886e-21,-9.108167718043354,0
2,0.05714285714285714,0.9756597761259229,102,35,-11.63746728691703,9.999802002945859e-08,-6.527290193255075,0
11,0.2682926829268293,2.809937165712814,627,41,-10.783977220069392,1.0999704405339274e-13,-8.329037458085187,0
11,0.2,2.930364379982498,800,55,-10.522587228068542,1.0999708705172176e-13,-8.131646854926107,0
1,0.09090909090909091,0.27691716949099915,11,11,-12.769422375982977,9.9997050058207e-15,-8.707698460031503,0
0,0.0,0.0,68,36,-11.562561574486864,2.999891102482364e-21,-8.871738619138375,0
0,0.0,0.0,102,23,-11.512117858052054,5.999783404909969e-21,-9.028356030990677,0
0,0.0,0.0,2,3,-12.91177374916337,9.999518014004382e-29,-9.200086376764101,0
0,0.0,0.0,5,6,-12.915198430360757,9.999652007556564e-22,-9.147962829825943,0
0,0.0,0.0,8,9,-12.619432412096014,3.799826214787719e-27,-9.160542019523936,0
0,0.0,0.0,8,6,-12.718601109353271,9.999647007817852e-22,-9.163799338679437,0
0,0.0,0.0,4,5,-12.947011072006742,4.599783116163054e-27,-9.170936362048394,0
0,0.0,0.0,3,4,-12.473047550427985,5.4996817107709784e-34,-9.186774186917631,0
0,0.0,0.0,6,7,-12.452008020378372,9.999612009416504e-22,-9.091782281416844,0
0,0.0,0.0,2,3,-12.939111712752823,5.999713208261074e-28,-9.199470631641066,0
4,0.08,1.0132096899655605,560,50,-10.721989027411837,3.9998949018549427e-14,-8.548658965934202,0
0,0.0,0.0,123,44,-10.897980341637066,9.999695005562118e-22,-9.079956805531925,0
0,0.0,0.0,6,5,-12.854224402163972,2.9998673035259362e-28,-9.180688371743882,0
0,0.0,0.0,10,11,-12.856082155105254,6.999743905888285e-21,-9.069911577846579,0
0,0.0,0.0,30,17,-12.239735903612532,9.999639008222447e-22,-9.109946684850566,0
0,0.0,0.0,5,6,-12.465471398193145,9.999610009527707e-22,-9.136448141504717,0
0,0.0,0.0,9,6,-11.640880959109555,2.9998517044020463e-28,-9.003501516979068,0
0,0.0,0.0,3,4,-12.960692895603703,9.999611009496e-22,-9.166839235512626,0
0,0.0,0.0,13,14,-12.579647693741679,3.99984950356218e-21,-9.018807307333862,0
3,0.16666666666666666,0.670290768948537,68,18,-12.01537368092724,2.999914101652295e-14,-8.79160441282653,0
0,0.0,0.0,36,15,-12.044502404980026,3.999849903540933e-21,-9.075169655457248,0
0,0.0,0.0,8,6,-12.788616790717981,9.99962900863423e-22,-9.146709794106542,0
3,0.11538461538461539,0.6974723971348102,154,26,-11.785979138140192,2.999918901478421e-14,-8.76824586025905,0
0,0.0,0.0,2,3,-12.968272637459354,4.9997614068531e-28,-9.19574357733515,0
0,0.0,0.0,30,11,-12.618449795981252,6.999750505579829e-21,-9.089232246332683,0
1,0.01818181818181818,0.2176173967531202,55,55,-11.386879764024846,9.999729004956415e-15,-8.575994753047567,0
9,0.16363636363636364,2.54831348752965,903,55,-10.37106124742041,8.999760304289632e-14,-8.266155654782786,0
0,0.0,0.0,5,6,-12.759225904314201,2.9998870026751984e-21,-9.13652128178161,0
0,0.0,0.0,132,37,-11.612576613671688,1.2999537010364967e-20,-8.860698759674491,0
0,0.0,0.0,32,33,-11.99163489574046,1.399949711133505e-20,-8.852048874090663,0
0,0.0,0.0,1,2,-13.181838530577792,1.5999095929880871e-34,-9.19952746877131,0
0,0.0,0.0,14,9,-12.933858952317324,9.999626208785247e-21,-9.078795297981758,0
0,0.0,0.0,3,4,-13.30602275494179,1.9999299015341644e-21,-9.16323146275999,0
0,0.0,0.0,52,53,-11.165901802252712,1.9999101024308859e-28,-9.167042417269343,0
0,0.0,0.0,2,3,-13.201206764419592,9.999632008503534e-22,-9.175236100183623,0
0,0.0,0.0,24,14,-12.270518252098434,8.999675107356532e-21,-9.055690356594834,0
1,0.047619047619047616,0.25830386732219063,57,21,-11.941068980277777,9.999722005171712e-15,-8.736183329598099,0
1,0.013513513513513514,0.25830386732219063,216,74,-10.324073878827496,9.999720005284418e-15,-8.611499624751218,0
3,0.03571428571428571,1.009053736924066,560,84,-10.00723082466687,2.999926201197263e-14,-8.114986758888744,0
0,0.0,0.0,3,4,-13.386671110661245,2.99988700267662e-21,-9.156028599370622,0
1,0.05555555555555555,0.21399885090314033,48,18,-11.998807482043613,9.999716005435117e-15,-8.962905019639571,0
1,0.058823529411764705,0.23954728796177818,17,17,-12.488855719879165,9.999710005642105e-15,-8.810204003981191,0
6,0.18181818181818182,1.4750953610595652,360,33,-11.039212265230187,5.999836103011729e-14,-8.532822870920457,0
0,0.0,0.0,75,28,-11.136921901793052,2.9998586340138063e-27,-9.084248874924311,0
0,0.0,0.0,207,72,-9.80122238269725,1.9999228018745124e-21,-8.872443649217395,0
0,0.0,0.0,15,8,-12.612069200012277,3.399842074418562e-27,-9.161054312689819,0
1,0.09090909090909091,0.2176173967531202,36,11,-12.363315033538319,9.99971300552851e-15,-8.998510397128262,0
0,0.0,0.0,4,5,-12.490977537838436,6.999609712724566e-35,-9.207026118991877,0
0,0.0,0.0,12,8,-12.299997867063768,7.99961941088727e-28,-9.169010239734547,0
0,0.0,0.0,3,4,-12.627629466790257,2.99983120555637e-35,-9.208521535091524,0
3,0.05357142857142857,0.6901113230467153,270,56,-10.460281402827338,2.9999191014660405e-14,-8.512187030088162,0
1,0.14285714285714285,0.2338194050013186,12,7,-12.390154957510934,9.999704005857399e-15,-8.882767818062593,0
1,0.058823529411764705,0.21399885090314033,45,17,-12.097204327085073,9.999723005169212e-15,-8.947173205485669,0
0,0.0,0.0,108,39,-11.045332703390038,1.9999290015826807e-21,-9.084265660862755,0
0,0.0,0.0,153,54,-10.507591070551754,6.999743905878565e-21,-8.960404796417015,0
1,0.3333333333333333,0.2281984023259549,3,3,-13.41601397443829,9.999702005934194e-15,-8.94366459493941,0
1,0.015151515151515152,0.2176173967531202,66,66,-11.137456363898387,9.999747004248947e-15,-8.35501328057823,0
1,0.034482758620689655,0.21399885090314033,144,29,-11.366740864028273,9.999738004611927e-15,-8.84846523984722,0
0,0.0,0.0,100,20,-12.004736966894109,4.0998505634254884e-20,-8.989591006287334,0
0,0.0,0.0,1,2,-13.671640053569782,9.999621009011724e-22,-9.172251794588233,0
0,0.0,0.0,15,8,-12.146037273040449,5.999716008101815e-28,-9.175310881863567,0
0,0.0,0.0,84,31,-11.188139044512798,6.9996062529591755e-34,-9.19394119089875,0
0,0.0,0.0,6,5,-12.537690087983973,1.2999391317169746e-27,-9.193668528182243,0
2,0.043478260869565216,0.5194782959426885,320,46,-10.691305827902458,1.999944401039763e-14,-8.724626510600658,0
0,0.0,0.0,4,5,-13.216806925127855,1.9999303015158825e-21,-9.148391058441295,0
0,0.0,0.0,6,5,-12.715433729635912,9.999680006228802e-22,-9.160495670215733,0
0,0.0,0.0,3,4,-12.79845022221819,4.999762306801273e-28,-9.197961469885122,0
1,0.02127659574468085,0.2859748867957623,135,47,-11.377471954974592,9.999752004083141e-15,-8.55947265019547,0
0,0.0,0.0,10,7,-12.179628235821461,9.99962500884372e-22,-9.167438860774142,0
0,0.0,0.0,33,14,-12.174705484561109,3.799825294831659e-27,-9.10209375449702,0
0,0.0,0.0,28,16,-12.034853817494964,4.7997733764429126e-27,-9.135017518470304,0
0,0.0,0.0,21,10,-11.732110925536672,1.499915232802813e-34,-9.205855437983077,0
0,0.0,0.0,21,10,-11.9050505287508,9.99961400933441e-22,-9.174110138402941,0
0,0.0,0.0,4,5,-13.161091552929275,1.9999266016924778e-21,-9.151372645758542,0
0,0.0,0.0,7,8,-12.832690792785245,1.5999248321277655e-27,-9.180428090546789,0
2,0.0625,0.4458157990790751,189,32,-11.456116045378629,1.9999477009201658e-14,-8.74151219649776,0
0,0.0,0.0,20,12,-12.578488502920845,7.999697407195819e-21,-9.060328137818525,0
0,0.0,0.0,4,4,-12.468843362114548,1.5999098929681086e-34,-9.201473000367132,0
0,0.0,0.0,15,16,-12.656586122211639,1.0999600309104166e-20,-8.96561710498899,0
3,0.05263157894736842,0.7322098776302589,324,57,-10.224570579285592,2.999920601410169e-14,-8.512052715256475,0
1,0.022222222222222223,0.25067876196850386,45,45,-11.539035126528287,9.999730004873123e-15,-8.3886795488148,0
1,0.1,0.2176173967531202,30,10,-12.343224252262747,9.999709005672797e-15,-9.011034761370928,0
0,0.0,0.0,14,9,-12.244079273390895,2.9998898025479623e-21,-9.146431820437641,0
2,0.06896551724137931,0.4478182559044589,108,29,-11.385145431166151,1.9999443010448636e-14,-8.789061355216287,0
1,0.02631578947368421,0.25830386732219063,108,38,-11.511586027234308,9.999721005233407e-15,-8.790026891153353,0
0,0.0,0.0,32,12,-12.229729372102039,4.999828203677354e-21,-9.100021131742341,0
6,0.20689655172413793,1.4932915288018491,286,29,-11.40458856033911,5.999836403002258e-14,-8.573823158465881,0
4,0.26666666666666666,0.9748870445051947,90,15,-12.036552222890997,3.999884102253024e-14,-8.760635067735318,0
0,0.0,0.0,68,21,-11.806020491388825,5.999779005118294e-21,-9.045670346474035,0
0,0.0,0.0,5,6,-12.940687747729868,1.999927801632329e-21,-9.136146664943158,0
0,0.0,0.0,12,7,-12.970536737837579,5.999785404817032e-21,-9.135169288949502,0
0,0.0,0.0,6,5,-12.955199075407862,2.9998916024551747e-21,-9.150257450942906,0
0,0.0,0.0,31,32,-11.640982247810578,5.99971080838527e-28,-9.15400242011096,0
1,0.09090909090909091,0.21399885090314033,36,11,-12.335491471068256,9.999705005852991e-15,-9.04702900195722,0
0,0.0,0.0,1,2,-13.439457685542319,1.9999043027601373e-28,-9.198369712596884,0
0,0.0,0.0,6,5,-13.22131994231325,9.999648007767159e-22,-9.159767096397024,0
0,0.0,0.0,4,4,-12.5786009056112,3.999809005494064e-28,-9.198161968722133,0
0,0.0,0.0,34,35,-11.910614418155356,2.599903982228317e-20,-8.798343768115824,0
0,0.0,0.0,24,11,-12.287296943019097,9.999636008340337e-22,-9.113330369025688,0
0,0.0,0.0,5,6,-12.962301165933757,2.9998911024787744e-21,-9.137350341127894,0
0,0.0,0.0,6,5,-12.456225761273616,5.999658511362563e-35,-9.206569692963303,0
0,0.0,0.0,48,14,-12.051485882432717,1.2999517711260158e-20,-9.10166693859765,0
1,0.08333333333333333,0.23616925411917347,12,12,-12.696327554709207,9.999707005753398e-15,-8.846147088417357,0
1,0.25,0.2338194050013186,4,4,-12.820916592883252,9.999702005932502e-15,-8.851064914325885,0
0,0.0,0.0,27,12,-11.789526871464066,9.999632008543717e-22,-9.166932837042253,0
0,0.0,0.0,15,8,-13.016114286666383,7.999707606706763e-21,-9.052438182329201,0
18,0.32142857142857145,4.654825343828791,1269,56,-10.235254340670744,9.999818002527165e-08,-7.604316972698385,0
0,0.0,0.0,14,9,-12.469559852777685,9.999639008217542e-22,-9.154579064034632,0
1,0.010101010101010102,0.23616925411917347,99,99,-10.46658667164914,9.999734004754825e-15,-8.26844929328686,0
3,0.17647058823529413,0.8014982002421797,100,17,-12.056529307962528,2.999915001617295e-14,-8.705647201307272,0
3,0.03333333333333333,0.7585138233778062,1656,90,-8.307922554380376,2.9999203014247986e-14,-8.741798308245851,0
0,0.0,0.0,152,27,-11.028794177667908,3.1998816827523267e-20,-8.990258038709886,0
1,0.029411764705882353,0.2176173967531202,34,34,-11.889508790697885,9.999727005008824e-15,-8.675167047483512,0
0,0.0,0.0,9,10,-12.68298011262183,9.99963200854352e-22,-9.133688522136119,0
0,0.0,0.0,3,4,-12.511261372673246,1.9999041027688966e-28,-9.18664920977624,0
1,0.021739130434782608,0.24324758181714584,46,46,-11.415545455913033,9.999722005179212e-15,-8.412631141140036,0
0,0.0,0.0,3,4,-13.274217803951267,9.999616009285213e-22,-9.173568271577569,0
0,0.0,0.0,108,39,-10.925809228927122,5.999778905121988e-21,-9.037192688756619,0
1,0.06666666666666667,0.2729393200155845,15,15,-12.62435037769832,9.9997090056726e-15,-8.664078700050059,0
0,0.0,0.0,41,42,-11.415559030699871,1.9999279016355203e-21,-9.040457201965166,0
0,0.0,0.0,10,7,-12.69254426652085,1.9999328013983587e-21,-9.135785549657676,0
0,0.0,0.0,168,31,-10.440798984696567,1.5999408313760875e-20,-9.070276074789238,0
0,0.0,0.0,51,20,-11.939898729938719,7.999723106012233e-21,-9.037637085944414,0
1,0.058823529411764705,0.2176173967531202,56,17,-12.218137854973202,9.999741004471832e-15,-8.897842946643298,0
2,0.038461538461538464,0.4478182559044589,200,52,-10.731048957141905,1.9999463009703764e-14,-8.612618196236939,0
0,0.0,0.0,8,6,-12.970952846473278,4.9998143043289345e-21,-9.10683024073495,0
0,0.0,0.0,35,12,-12.488271864192823,7.999707406732232e-21,-9.071497122104578,0
0,0.0,0.0,16,10,-12.893145161100884,8.999667707706097e-21,-9.046435497036079,0
0,0.0,0.0,25,10,-12.324080774309127,1.299940401644722e-27,-9.162290491285944,0
0,0.0,0.0,12,7,-13.036543738739025,5.999781704988535e-21,-9.131288352487328,0
0,0.0,0.0,10,7,-12.80037121027479,1.9999253017518766e-21,-9.151040783609131,0
0,0.0,0.0,214,109,-10.094018318984077,4.5998264441187404e-20,-8.230443775811061,0
0,0.0,0.0,24,10,-12.4585562445632,6.999749205634618e-21,-9.094693783678093,0
1,0.3333333333333333,0.3146167404234678,3,3,-12.539472938881357,9.99970200592269e-15,-7.712974385278486,0
2,0.08333333333333333,0.48252049878110664,133,24,-11.615447830156633,1.9999445010372532e-14,-8.841523205153402,0
0,0.0,0.0,8,6,-12.806583778480498,9.999531513226993e-28,-9.175001545629716,0
0,0.0,0.0,1,2,-13.639871432633559,9.999630008599835e-22,-9.182506067048617,0
0,0.0,0.0,12,8,-12.447209616720645,9.09957118217743e-27,-9.145851689301601,0
0,0.0,0.0,4,5,-13.062713897279512,1.9999223018957818e-21,-9.153347261654524,0
0,0.0,0.0,6,5,-12.846922875424944,1.0999482814636682e-27,-9.171327809728783,0
1,0.2,0.2176173967531202,5,5,-12.870753668845753,9.999702005933586e-15,-8.944122132089312,0
